County,District,Shape_ID,Area,Region,County_Type,Population,District_Ward,Constituency
N26,Northfields Market,N26_017,0.176349,Lowland,D1,2254,Ward 10,Northfields Market
N26,Northfields Market,N26_018,0.137603,Lowland,D1,725,Ward 10,Northfields Market
N26,Northfields Market,N26_019,0.247579,Lowland,D1,2638,Ward 10,Northfields Market
N26,Northfields Market,N26_020,0.28434,Lowland,C1,2255,Ward 5,Northfields Market
N26,Northfields Market,N26_021,0.238586,Lowland,D1,1404,Ward 5,Northfields Market
N26,Northfields Market,N26_022,0.044313,Lowland,C2,372,Ward 3,Northfields Market
N26,Northfields Market,N26_023,0.394197,Lowland,C1,2775,Ward 5,Northfields Market
N26,Northfields Market,N26_024,0.130948,Lowland,C2,1220,Ward 3,Northfields Market
N26,Northfields Market,N26_025,0.168274,Lowland,D1,1954,Ward 5,Northfields Market
N26,Northfields Market,N26_026,0.072696,Lowland,D2,992,Ward 5,Northfields Market
N26,Northfields Market,N26_027,0.089719,Lowland,C1,918,Ward 3,Northfields Market
N26,Northfields Market,N26_028,0.032883,Lowland,C1,636,Ward 5,Northfields Market
N26,Northfields Market,N26_029,0.042752,Lowland,C1,520,Ward 5,Northfields Market
N26,Northfields Market,N26_030,0.140805,Lowland,C1,1098,Ward 5,Northfields Market
N26,Northfields Market,N26_031,0.298764,Lowland,D2,2149,Ward 5,Northfields Market
N26,Northfields Market,N26_032,0.377534,Lowland,F1,2607,Ward 5,Northfields Market
N26,Northfields Market,N26_033,0.246473,Lowland,D1,2392,Ward 5,Northfields Market
N26,Northfields Market,N26_034,0.04062,Lowland,A1,367,Ward 2,Northfields Market
N26,Northfields Market,N26_035,0.067673,Lowland,C1,512,Ward 2,Northfields Market
N26,Northfields Market,N26_036,0.385497,Lowland,A2,2168,Ward 5,Northfields Market
N26,Northfields Market,N26_037,0.117052,Lowland,D1,884,Ward 2,Northfields Market
N26,Northfields Market,N26_038,0.137466,Lowland,A2,1905,Ward 5,Northfields Market
N26,Northfields Market,N26_039,0.262844,Lowland,D1,2681,Ward 7,Northfields Market
N26,Northfields Market,N26_040,0.087339,Lowland,D1,894,Ward 7,Northfields Market
N26,Northfields Market,N26_041,0.019324,Lowland,E2,304,Ward 7,Northfields Market
N26,Northfields Market,N26_042,0.093329,Lowland,E1,1295,Ward 8,Northfields Market
N26,Northfields Market,N26_043,0.031676,Lowland,F2,989,Ward 7,Northfields Market
N26,Northfields Market,N26_044,0.094811,Lowland,E2,1234,Ward 8,Northfields Market
N26,Northfields Market,N26_045,0.147624,Lowland,F1,1905,Ward 7,Northfields Market
N26,Northfields Market,N26_046,0.042244,Lowland,E1,897,Ward 8,Northfields Market
N26,Northfields Market,N26_047,0.04367,Lowland,F1,422,Ward 8,Northfields Market
N26,Northfields Market,N26_048,0.030127,Lowland,E1,560,Ward 8,Northfields Market
N26,Northfields Market,N26_049,0.06031,Lowland,E1,803,Ward 8,Northfields Market
N26,Northfields Market,N26_050,0.109801,Lowland,E2,1588,Ward 8,Northfields Market
N26,Northfields Market,N26_051,0.168397,Lowland,D2,1708,Ward 7,Northfields Market
N26,Northfields Market,N26_052,0.12458,Lowland,B1,1671,Ward 8,Northfields Market
N26,Northfields Market,N26_053,0.084563,Lowland,A2,699,Ward 8,Northfields Market
N27,Northfields Market,N27_001,5.111509,Lowland,F1,376,Ward 1,Northfields Market
N27,Northfields Market,N27_002,0.567152,Lowland,E2,678,Ward 2,Northfields Market
N27,Northfields Market,N27_003,0.216811,Lowland,D2,435,Ward 2,Northfields Market
N27,Northfields Market,N27_004,0.491781,Lowland,E2,414,Ward 2,Northfields Market
N27,Northfields Market,N27_005,0.256258,Lowland,D2,412,Ward 2,Northfields Market
N27,Northfields Market,N27_006,2.580602,Lowland,F1,539,Ward 2,Northfields Market
N27,Northfields Market,N27_007,1.739893,Lowland,C1,777,Ward 2,Northfields Market
N27,Northfields Market,N27_008,0.124051,Lowland,C1,364,Ward 5,Northfields Market
N27,Northfields Market,N27_009,0.081139,Lowland,C1,339,Ward 5,Northfields Market
N27,Northfields Market,N27_010,0.370297,Lowland,C1,516,Ward 3,Northfields Market
N27,Northfields Market,N27_011,7.208848,Lowland,F1,274,Ward 1,Northfields Market
N27,Northfields Market,N27_012,1.957147,Lowland,C2,789,Ward 3,Northfields Market
N27,Northfields Market,N27_013,3.800484,Lowland,C2,516,Ward 3,Northfields Market
N27,Northfields Market,N27_014,0.954861,Lowland,C2,631,Ward 3,Northfields Market
N27,Northfields Market,N27_015,8.475675,Lowland,D1,289,Ward 3,Northfields Market
N27,Northfields Market,N27_016,6.629637,Lowland,C1,182,Ward 3,Northfields Market
N27,Northfields Market,N27_017,28.742287,Lowland,F1,308,Ward 1,Northfields Market
N27,Northfields Market,N27_018,5.9104,Lowland,F1,297,Ward 1,Northfields Market
N27,Northfields Market,N27_019,0.790162,Lowland,D1,543,Ward 1,Northfields Market
N27,Northfields Market,N27_020,0.280328,Lowland,E2,265,Ward 2,Northfields Market
N27,Northfields Market,N27_021,0.543002,Lowland,E2,367,Ward 2,Northfields Market
N27,Northfields Market,N27_022,1.065353,Lowland,E2,926,Ward 2,Northfields Market
N27,Northfields Market,N27_023,0.714422,Lowland,C2,529,Ward 2,Northfields Market
N27,Northfields Market,N27_024,0.596022,Lowland,D1,531,Ward 2,Northfields Market
N28,Northfields Market,N28_001,32.759137,Lowland,F1,4740,Ward 11,Northfields Market
N28,Northfields Market,N28_002,30.174517,Lowland,F1,4394,Ward 13,Northfields Market
N28,Northfields Market,N28_003,27.589896,Lowland,F1,2539,Ward 11,Northfields Market
N29,Northfields Market,N29_001,0.951016,Lowland,B2,1887,Ward 1,Northfields Market
N29,Northfields Market,N29_002,0.550219,Lowland,C1,718,Ward 1,Northfields Market
N29,Northfields Market,N29_003,5.399953,Lowland,D2,2252,Ward 1,Northfields Market
N29,Northfields Market,N29_004,25.003434,Lowland,D2,863,Ward 1,Northfields Market
N29,Northfields Market,N29_005,28.537724,Lowland,F1,822,Ward 1,Northfields Market
N29,Northfields Market,N29_006,13.685947,Lowland,D1,494,Ward 1,Northfields Market
N29,Northfields Market,N29_007,1.025718,Lowland,D2,1870,Ward 1,Northfields Market
N29,Northfields Market,N29_008,95.304368,Lowland,F1,2021,Ward 1,Northfields Market
N29,Northfields Market,N29_009,39.124413,Lowland,F1,1010,Ward 1,Northfields Market
N29,Northfields Market,N29_010,34.022402,Lowland,D1,973,Ward 1,Northfields Market
N29,Northfields Market,N29_011,32.269545,Lowland,D2,1021,Ward 1,Northfields Market
N29,Northfields Market,N29_012,56.632428,Lowland,D2,1054,Ward 1,Northfields Market
N29,Northfields Market,N29_013,26.843894,Lowland,D2,872,Ward 1,Northfields Market
N30,Northfields Market,N30_001,113.840222,Lowland,F1,9765,Ward 11,Northfields Market
R01,Readington,R01_001,0.067933,Lowland,E1,1651,Ward 7,Upper Eastland and Readington
R01,Readington,R01_002,0.115014,Lowland,B1,1798,Ward 5,Upper Eastland and Readington
R01,Readington,R01_003,0.1148,Lowland,C1,1616,Ward 7,Upper Eastland and Readington
R01,Readington,R01_004,0.160527,Lowland,C2,1927,Ward 7,Upper Eastland and Readington
R01,Readington,R01_005,0.240469,Lowland,C2,1544,Ward 7,Upper Eastland and Readington
R01,Readington,R01_006,0.092649,Lowland,C2,1394,Ward 7,Upper Eastland and Readington
R01,Readington,R01_007,0.15998,Lowland,C1,2050,Ward 4,Upper Eastland and Readington
R01,Readington,R01_008,0.223973,Lowland,C2,3447,Ward 7,Upper Eastland and Readington
R01,Readington,R01_009,0.277178,Lowland,C1,2399,Ward 4,Upper Eastland and Readington
R01,Readington,R01_010,0.168456,Lowland,C1,1271,Ward 4,Upper Eastland and Readington
R01,Readington,R01_011,0.499142,Lowland,D1,2273,Ward 7,Upper Eastland and Readington
R01,Readington,R01_012,0.290257,Lowland,D1,1809,Ward 4,Upper Eastland and Readington
R01,Readington,R01_013,0.340697,Lowland,D1,1716,Ward 4,Upper Eastland and Readington
R01,Readington,R01_014,0.013033,Lowland,D1,1102,Ward 10,Upper Eastland and Readington
R01,Readington,R01_015,0.179178,Lowland,D1,1026,Ward 10,Upper Eastland and Readington
R01,Readington,R01_016,0.554504,Lowland,D2,2417,Ward 10,Upper Eastland and Readington
R01,Readington,R01_017,0.389954,Lowland,C1,1649,Ward 10,Upper Eastland and Readington
R01,Readington,R01_018,0.253386,Lowland,D2,1121,Ward 10,Upper Eastland and Readington
R01,Readington,R01_019,0.300516,Lowland,D2,1659,Ward 10,Upper Eastland and Readington
R01,Readington,R01_020,0.286868,Lowland,C1,1752,Ward 10,Upper Eastland and Readington
R01,Readington,R01_021,0.557678,Lowland,E2,1910,Ward 10,Upper Eastland and Readington
R01,Readington,R01_022,0.073188,Lowland,F1,1813,Ward 9,Upper Eastland and Readington
R01,Readington,R01_023,0.064292,Lowland,F2,2158,Ward 9,Upper Eastland and Readington
R01,Readington,R01_024,0.476867,Lowland,D2,4646,Ward 10,Upper Eastland and Readington
R01,Readington,R01_025,0.090483,Lowland,F2,1197,Ward 9,Upper Eastland and Readington
R01,Readington,R01_026,0.075798,Lowland,F2,1313,Ward 9,Upper Eastland and Readington
R01,Readington,R01_027,0.091018,Lowland,F2,1356,Ward 9,Upper Eastland and Readington
R01,Readington,R01_028,0.093433,Lowland,F2,1177,Ward 9,Upper Eastland and Readington
R01,Readington,R01_029,0.232655,Lowland,B1,1969,Ward 7,Upper Eastland and Readington
R01,Readington,R01_030,0.062156,Lowland,F1,2047,Ward 6,Upper Eastland and Readington
R01,Readington,R01_031,0.201162,Lowland,D1,1960,Ward 7,Upper Eastland and Readington
R01,Readington,R01_032,0.179776,Lowland,C2,1699,Ward 7,Upper Eastland and Readington
R01,Readington,R01_033,0.231842,Lowland,E2,1360,Ward 7,Upper Eastland and Readington
R01,Readington,R01_034,0.384766,Lowland,C1,1855,Ward 7,Upper Eastland and Readington
R02,Readington,R02_001,0.451097,Lowland,A2,2835,Ward 14,Upper Eastland and Readington
R02,Readington,R02_002,0.595759,Lowland,B1,2635,Ward 16,Upper Eastland and Readington
R02,Readington,R02_003,0.183175,Lowland,E2,1488,Ward 14,Upper Eastland and Readington
R02,Readington,R02_004,0.698996,Lowland,C1,3018,Ward 14,Upper Eastland and Readington
R02,Readington,R02_005,0.336017,Lowland,D1,1895,Ward 14,Upper Eastland and Readington
R02,Readington,R02_006,0.470645,Lowland,A2,1844,Ward 14,Upper Eastland and Readington
R02,Readington,R02_007,0.498617,Lowland,D2,2602,Ward 10,Upper Eastland and Readington
R02,Readington,R02_008,0.329097,Lowland,C1,1574,Ward 10,Upper Eastland and Readington
R02,Readington,R02_009,0.197276,Lowland,A2,1121,Ward 11,Upper Eastland and Readington
R02,Readington,R02_010,0.660772,Lowland,D1,2980,Ward 11,Upper Eastland and Readington
R02,Readington,R02_011,0.622934,Lowland,D1,3224,Ward 11,Upper Eastland and Readington
R02,Readington,R02_012,0.291003,Lowland,F1,1361,Ward 12,Upper Eastland and Readington
R02,Readington,R02_013,0.502854,Lowland,D1,2720,Ward 12,Upper Eastland and Readington
R02,Readington,R02_014,0.747306,Lowland,E2,2403,Ward 12,Upper Eastland and Readington
R02,Readington,R02_015,1.075102,Lowland,E2,3475,Ward 12,Upper Eastland and Readington
R02,Readington,R02_016,0.145969,Lowland,F1,672,Ward 12,Upper Eastland and Readington
R02,Readington,R02_017,0.71984,Lowland,D2,2503,Ward 12,Upper Eastland and Readington
R02,Readington,R02_018,0.648717,Lowland,D2,3113,Ward 13,Upper Eastland and Readington
R02,Readington,R02_019,0.238388,Lowland,B1,940,Ward 13,Upper Eastland and Readington
R02,Readington,R02_020,0.298958,Lowland,D1,1308,Ward 13,Upper Eastland and Readington
R02,Readington,R02_021,0.463744,Lowland,D2,1912,Ward 13,Upper Eastland and Readington
R02,Readington,R02_022,0.350552,Lowland,B1,1384,Ward 13,Upper Eastland and Readington
R02,Readington,R02_023,0.232921,Lowland,D2,898,Ward 13,Upper Eastland and Readington
R02,Readington,R02_024,0.747883,Lowland,D1,2276,Ward 13,Upper Eastland and Readington
R02,Readington,R02_025,0.553306,Lowland,B1,2074,Ward 14,Upper Eastland and Readington
R02,Readington,R02_026,0.375711,Lowland,F1,2202,Ward 14,Upper Eastland and Readington
R02,Readington,R02_027,0.764712,Lowland,B1,3133,Ward 14,Upper Eastland and Readington
R03,Readington,R03_001,0.262627,Lowland,F2,2111,Ward 8,Upper Eastland and Readington
R03,Readington,R03_002,0.551418,Lowland,B1,2952,Ward 8,Upper Eastland and Readington
R03,Readington,R03_003,0.294534,Lowland,B1,1350,Ward 8,Upper Eastland and Readington
R03,Readington,R03_004,0.345758,Lowland,F1,2696,Ward 8,Upper Eastland and Readington
R03,Readington,R03_005,0.41158,Lowland,A2,1808,Ward 8,Upper Eastland and Readington
R03,Readington,R03_006,1.197487,Lowland,D1,1980,Ward 8,Upper Eastland and Readington
R03,Readington,R03_007,0.392869,Lowland,C2,787,Ward 2,Upper Eastland and Readington
R03,Readington,R03_008,0.338727,Lowland,E2,2765,Ward 8,Upper Eastland and Readington
R03,Readington,R03_009,0.492411,Lowland,E1,1767,Ward 8,Upper Eastland and Readington
R03,Readington,R03_010,0.519117,Lowland,E2,2162,Ward 8,Upper Eastland and Readington
R03,Readington,R03_011,1.314799,Lowland,C2,2192,Ward 2,Upper Eastland and Readington
R03,Readington,R03_012,0.349778,Lowland,F2,1947,Ward 8,Upper Eastland and Readington
R03,Readington,R03_013,0.579412,Lowland,E2,2579,Ward 6,Upper Eastland and Readington
R03,Readington,R03_014,0.391902,Lowland,D1,1674,Ward 6,Upper Eastland and Readington
R03,Readington,R03_015,0.56116,Lowland,F1,1380,Ward 6,Upper Eastland and Readington
R03,Readington,R03_016,0.676928,Lowland,D2,4102,Ward 6,Upper Eastland and Readington
R03,Readington,R03_017,0.179335,Lowland,E2,1190,Ward 6,Upper Eastland and Readington
R03,Readington,R03_018,0.199376,Lowland,E1,2301,Ward 9,Upper Eastland and Readington
R03,Readington,R03_019,0.192785,Lowland,E1,2225,Ward 9,Upper Eastland and Readington
R03,Readington,R03_020,0.062817,Lowland,E1,1158,Ward 9,Upper Eastland and Readington
R03,Readington,R03_021,0.057173,Lowland,F2,1423,Ward 9,Upper Eastland and Readington
R03,Readington,R03_022,0.152439,Lowland,F1,1477,Ward 9,Upper Eastland and Readington
R03,Readington,R03_023,0.230837,Lowland,F1,1563,Ward 9,Upper Eastland and Readington
R03,Readington,R03_024,0.295909,Lowland,D2,1975,Ward 9,Upper Eastland and Readington
R03,Readington,R03_025,0.369794,Lowland,D1,1304,Ward 16,Upper Eastland and Readington
R03,Readington,R03_026,0.215032,Lowland,F2,1540,Ward 16,Upper Eastland and Readington
R03,Readington,R03_027,0.331857,Lowland,D2,1669,Ward 9,Upper Eastland and Readington
R03,Readington,R03_028,0.304304,Lowland,C1,1492,Ward 16,Upper Eastland and Readington
R03,Readington,R03_029,0.846014,Lowland,C2,4419,Ward 16,Upper Eastland and Readington
R03,Readington,R03_030,0.473495,Lowland,A1,2975,Ward 16,Upper Eastland and Readington
R03,Readington,R03_031,0.609676,Lowland,B1,3364,Ward 8,Upper Eastland and Readington
R04,Readington,R04_001,0.389028,Lowland,D2,2886,Ward 5,Upper Eastland and Readington
R04,Readington,R04_002,0.353947,Lowland,D2,2019,Ward 6,Upper Eastland and Readington
R04,Readington,R04_003,0.324755,Lowland,A1,1020,Ward 2,Upper Eastland and Readington
R04,Readington,R04_004,0.197182,Lowland,D2,1633,Ward 5,Upper Eastland and Readington
R04,Readington,R04_005,0.410514,Lowland,A1,620,Ward 2,Upper Eastland and Readington
R04,Readington,R04_006,0.410942,Lowland,A1,1791,Ward 2,Upper Eastland and Readington
R04,Readington,R04_007,0.246747,Lowland,D1,1248,Ward 5,Upper Eastland and Readington
R04,Readington,R04_008,0.6724,Lowland,C1,2339,Ward 5,Upper Eastland and Readington
R04,Readington,R04_009,0.33637,Lowland,C1,2091,Ward 3,Upper Eastland and Readington
R04,Readington,R04_010,0.073868,Lowland,C1,1936,Ward 5,Upper Eastland and Readington
R04,Readington,R04_011,0.192355,Lowland,E1,1419,Ward 5,Upper Eastland and Readington
R04,Readington,R04_012,0.361087,Lowland,C1,2893,Ward 5,Upper Eastland and Readington
R04,Readington,R04_013,0.248959,Lowland,C2,1755,Ward 4,Upper Eastland and Readington
R04,Readington,R04_014,0.117336,Lowland,B1,2079,Ward 5,Upper Eastland and Readington
R04,Readington,R04_015,0.110307,Lowland,D2,1366,Ward 5,Upper Eastland and Readington
R04,Readington,R04_016,0.113795,Lowland,F2,1250,Ward 6,Upper Eastland and Readington
R04,Readington,R04_017,0.173722,Lowland,C2,827,Ward 6,Upper Eastland and Readington
R04,Readington,R04_018,0.416485,Lowland,D1,2351,Ward 6,Upper Eastland and Readington
R04,Readington,R04_019,0.22231,Lowland,D2,1057,Ward 6,Upper Eastland and Readington
R04,Readington,R04_020,0.285614,Lowland,D1,1805,Ward 6,Upper Eastland and Readington
R05,Readington,R05_001,0.067124,Lowland,E1,1001,Ward 4,Upper Eastland and Readington
R05,Readington,R05_002,0.112401,Lowland,C1,717,Ward 4,Upper Eastland and Readington
R05,Readington,R05_003,0.136954,Lowland,C1,1060,Ward 4,Upper Eastland and Readington
R05,Readington,R05_004,0.411347,Lowland,E1,1191,Ward 4,Upper Eastland and Readington
R05,Readington,R05_005,0.010355,Lowland,C2,1025,Ward 5,Upper Eastland and Readington
R05,Readington,R05_006,0.087544,Lowland,C1,1233,Ward 5,Upper Eastland and Readington
R05,Readington,R05_007,0.297026,Lowland,C1,1579,Ward 4,Upper Eastland and Readington
R05,Readington,R05_008,0.15409,Lowland,C1,997,Ward 3,Upper Eastland and Readington
R05,Readington,R05_009,0.241473,Lowland,C1,1151,Ward 4,Upper Eastland and Readington
R05,Readington,R05_010,0.023413,Lowland,C1,632,Ward 3,Upper Eastland and Readington
R05,Readington,R05_011,0.409293,Lowland,C1,1867,Ward 4,Upper Eastland and Readington
R05,Readington,R05_012,0.189577,Lowland,C1,464,Ward 3,Upper Eastland and Readington
R05,Readington,R05_013,0.337006,Lowland,C1,1355,Ward 4,Upper Eastland and Readington
R05,Readington,R05_014,0.257383,Lowland,C2,1234,Ward 3,Upper Eastland and Readington
R05,Readington,R05_015,0.42057,Lowland,C2,981,Ward 3,Upper Eastland and Readington
R05,Readington,R05_016,0.194764,Lowland,E2,901,Ward 3,Upper Eastland and Readington
R05,Readington,R05_017,0.536405,Lowland,C1,1753,Ward 11,Upper Eastland and Readington
R05,Readington,R05_018,0.672953,Lowland,C1,2369,Ward 4,Upper Eastland and Readington
R05,Readington,R05_019,0.15701,Lowland,A2,691,Ward 11,Upper Eastland and Readington
R05,Readington,R05_020,0.718348,Lowland,C1,2480,Ward 11,Upper Eastland and Readington
R05,Readington,R05_021,0.222687,Lowland,D1,1585,Ward 10,Upper Eastland and Readington
R06,Readington,R06_001,31.958741,Lowland,C1,628,Ward 3,Upper Eastland and Readington
R06,Readington,R06_002,1.388677,Lowland,E2,2337,Ward 12,Upper Eastland and Readington
R06,Readington,R06_003,0.403195,Lowland,C1,1031,Ward 12,Upper Eastland and Readington
R06,Readington,R06_004,2.326507,Lowland,C2,2530,Ward 12,Upper Eastland and Readington
R06,Readington,R06_005,0.615474,Lowland,B1,1756,Ward 13,Upper Eastland and Readington
R06,Readington,R06_006,0.380278,Lowland,F1,1033,Ward 12,Upper Eastland and Readington
R06,Readington,R06_007,0.833754,Lowland,E2,1414,Ward 12,Upper Eastland and Readington
R06,Readington,R06_008,0.384059,Lowland,F2,1219,Ward 11,Upper Eastland and Readington
R06,Readington,R06_009,0.717105,Lowland,D2,1593,Ward 11,Upper Eastland and Readington
R06,Readington,R06_010,0.495457,Lowland,D2,1455,Ward 11,Upper Eastland and Readington
R06,Readington,R06_011,0.341052,Lowland,F2,1184,Ward 11,Upper Eastland and Readington
R06,Readington,R06_012,0.286419,Lowland,F2,709,Ward 11,Upper Eastland and Readington
R06,Readington,R06_013,0.62122,Lowland,D1,1558,Ward 11,Upper Eastland and Readington
