Shape_ID,Electorate,Turnout,Left_Left,Left_Right,Left_MR,Right_Left,Right_Right,Right_MR,MR_Left,MR_Right,MR_MR,Spoil,received_at,verified_at,declared_at
AB33_146,984,691,175,18,50,16,163,58,21,35,145,10,2026-08-02T10:13:38Z,2026-08-02T10:13:38Z,2026-08-02T13:48:34Z
AB33_147,1345,912,178,16,83,18,166,54,65,36,287,9,2026-08-02T17:00:02Z,2026-08-02T17:00:02Z,2026-08-02T20:23:03Z
AB33_148,1488,904,142,25,70,29,225,82,56,59,196,20,2026-08-02T11:29:09Z,2026-08-02T11:29:09Z,2026-08-02T16:50:28Z
AB33_149,860,549,98,19,46,12,151,42,49,27,100,5,2026-08-02T12:55:21Z,2026-08-02T12:55:21Z,2026-08-02T17:34:27Z
AB33_150,1387,910,185,16,82,20,148,80,64,39,271,5,2026-08-02T11:45:51Z,2026-08-02T11:45:51Z,2026-08-02T13:27:45Z
AB33_151,1880,1144,189,38,91,24,264,105,76,53,290,14,2026-08-02T15:39:23Z,2026-08-02T15:39:23Z,2026-08-02T19:00:04Z
AB34_001,629,432,113,15,31,9,76,19,34,36,92,7,2026-08-02T19:23:28Z,2026-08-02T19:23:28Z,2026-08-02T14:37:39Z
AB34_002,1315,758,154,16,82,22,159,41,52,45,181,6,2026-08-02T21:27:39Z,2026-08-02T21:27:39Z,2026-08-02T14:37:39Z
AB34_003,937,718,151,27,55,22,99,48,32,56,220,8,2026-08-02T20:46:57Z,2026-08-02T20:46:57Z,2026-08-02T14:37:39Z
AB34_004,634,361,78,6,28,9,67,20,40,27,83,3,2026-08-02T22:31:05Z,2026-08-02T22:31:05Z,2026-08-02T14:37:39Z
AB34_005,1107,705,165,13,47,8,116,41,55,47,200,13,2026-08-02T18:42:07Z,2026-08-02T18:42:07Z,2026-08-02T14:37:39Z
AB34_006,588,397,91,8,33,12,57,22,26,35,107,6,2026-08-02T22:24:42Z,2026-08-02T22:24:42Z,2026-08-02T14:37:39Z
AB34_007,1182,706,111,24,46,26,138,50,42,49,216,4,2026-08-02T18:43:50Z,2026-08-02T18:43:50Z,2026-08-02T14:37:39Z
AB34_008,1172,801,110,20,42,28,154,97,34,60,243,13,2026-08-02T18:49:07Z,2026-08-02T18:49:07Z,2026-08-02T14:37:39Z
AB34_009,1162,901,177,28,63,17,170,78,56,98,198,16,2026-08-02T12:38:04Z,2026-08-02T12:38:04Z,2026-08-02T17:51:14Z
AB34_010,1048,807,179,32,89,26,122,62,52,53,180,12,2026-08-02T20:25:39Z,2026-08-02T20:25:39Z,2026-08-02T14:37:39Z
AB34_011,1126,900,170,39,86,29,178,63,68,61,195,11,2026-08-02T19:14:50Z,2026-08-02T19:14:50Z,2026-08-02T14:37:39Z
AB34_012,1451,1108,201,24,51,28,287,110,62,90,236,19,2026-08-02T20:14:10Z,2026-08-02T20:14:10Z,2026-08-02T14:37:39Z
AB34_013,2026,1570,355,88,163,39,290,147,80,114,278,16,2026-08-02T19:08:44Z,2026-08-02T19:08:44Z,2026-08-02T14:37:39Z
AB34_014,1665,1371,253,31,113,24,304,134,72,99,322,19,2026-08-02T19:19:55Z,2026-08-02T19:19:55Z,2026-08-02T14:37:39Z
AB34_015,805,608,113,20,61,13,92,55,66,38,147,3,2026-08-02T20:01:26Z,2026-08-02T20:01:26Z,2026-08-02T14:37:39Z
AB34_016,1435,1064,242,23,63,34,171,89,64,73,299,6,2026-08-02T14:33:19Z,2026-08-02T14:33:19Z,2026-08-02T19:32:49Z
AB34_017,2120,1577,461,40,120,32,317,90,119,83,279,36,2026-08-02T22:50:15Z,2026-08-02T22:50:15Z,2026-08-02T14:37:39Z
AB34_018,2184,1690,386,63,166,30,312,89,80,78,474,12,2026-08-02T20:39:05Z,2026-08-02T20:39:05Z,2026-08-02T14:37:39Z
AB34_019,301,208,49,4,14,3,47,13,15,14,46,3,2026-08-02T20:03:18Z,2026-08-02T20:03:18Z,2026-08-02T14:37:39Z
AB34_020,681,414,83,13,52,13,60,26,22,20,121,4,2026-08-02T20:48:20Z,2026-08-02T20:48:20Z,2026-08-02T14:37:39Z
AB34_021,1261,718,190,16,57,31,130,65,52,42,126,9,2026-08-02T20:50:55Z,2026-08-02T20:50:55Z,2026-08-02T14:37:39Z
AB34_022,1514,1067,192,22,102,40,189,84,41,71,313,13,2026-08-02T22:50:19Z,2026-08-02T22:50:19Z,2026-08-02T14:37:39Z
AB34_023,1304,914,208,18,61,31,177,68,46,60,230,15,2026-08-02T18:55:44Z,2026-08-02T18:55:44Z,2026-08-02T14:37:39Z
AB34_024,977,649,124,17,46,22,174,49,32,28,149,8,2026-08-02T18:13:59Z,2026-08-02T18:13:59Z,2026-08-02T14:37:39Z
AB34_025,1024,787,144,22,82,16,109,65,30,55,247,17,2026-08-02T23:13:13Z,2026-08-02T23:13:13Z,2026-08-02T14:37:39Z
AB34_026,403,318,57,11,29,8,49,29,14,24,94,3,2026-08-02T19:57:23Z,2026-08-02T19:57:23Z,2026-08-02T14:37:39Z
AB34_027,2092,1773,371,85,163,39,287,113,65,114,503,33,2026-08-02T23:22:13Z,2026-08-02T23:22:13Z,2026-08-02T14:37:39Z
AB34_028,1225,878,181,26,50,25,135,77,68,87,215,14,2026-08-02T23:01:29Z,2026-08-02T23:01:29Z,2026-08-02T14:37:39Z
AB34_029,2001,1658,336,28,132,45,225,133,98,149,477,35,2026-08-04T23:25:23Z,2026-08-04T23:25:23Z,2026-08-02T14:37:39Z
AB34_030,2247,1597,361,40,118,46,282,184,104,139,314,9,2026-08-02T20:09:38Z,2026-08-02T20:09:38Z,2026-08-02T14:37:39Z
AB34_031,891,681,115,14,34,17,133,55,56,40,202,15,2026-08-02T22:21:12Z,2026-08-02T22:21:12Z,2026-08-02T14:37:39Z
AB34_032,2278,1316,285,59,170,32,170,102,50,84,332,32,2026-08-02T22:55:50Z,2026-08-02T22:55:50Z,2026-08-02T14:37:39Z
AB34_033,409,241,48,7,19,5,51,17,14,19,56,5,2026-08-02T22:33:59Z,2026-08-02T22:33:59Z,2026-08-02T14:37:39Z
AB34_034,1029,747,147,17,58,24,144,78,51,46,175,7,2026-08-02T20:52:54Z,2026-08-02T20:52:54Z,2026-08-02T14:37:39Z
AB34_035,1650,1218,284,45,109,38,230,93,62,82,249,26,2026-08-02T18:55:45Z,2026-08-02T18:55:45Z,2026-08-02T14:37:39Z
AB34_036,690,445,104,8,27,11,101,27,37,22,100,8,2026-08-02T19:50:15Z,2026-08-02T19:50:15Z,2026-08-02T14:37:39Z
AB34_037,1733,1260,238,31,93,41,221,105,75,116,326,14,2026-08-02T22:21:27Z,2026-08-02T22:21:27Z,2026-08-02T14:37:39Z
AB34_038,2430,1763,504,33,135,25,348,140,74,125,337,42,2026-08-02T21:59:34Z,2026-08-02T21:59:34Z,2026-08-02T14:37:39Z
AB34_039,1434,1029,218,24,66,20,211,74,55,93,248,20,2026-08-02T18:20:10Z,2026-08-02T18:20:10Z,2026-08-02T14:37:39Z
AB34_040,1223,978,258,49,107,12,96,57,56,62,266,15,2026-08-02T22:47:39Z,2026-08-02T22:47:39Z,2026-08-02T14:37:39Z
AB34_041,2335,1401,299,41,80,30,254,79,112,75,398,33,2026-08-02T22:18:26Z,2026-08-02T22:18:26Z,2026-08-02T14:37:39Z
AB34_042,1708,1137,251,28,96,44,272,90,73,46,227,10,2026-08-02T20:56:31Z,2026-08-02T20:56:31Z,2026-08-02T14:37:39Z
AB34_043,2162,1373,352,70,143,26,188,117,63,84,310,20,2026-08-02T23:25:47Z,2026-08-02T23:25:47Z,2026-08-02T14:37:39Z
AB34_044,812,634,130,12,33,23,160,52,35,55,118,16,2026-08-02T22:38:48Z,2026-08-02T22:38:48Z,2026-08-02T14:37:39Z
AB34_045,2318,1765,471,45,145,50,361,109,130,90,337,27,2026-08-02T18:29:39Z,2026-08-02T18:29:39Z,2026-08-02T14:37:39Z
AB34_046,2588,1731,420,78,169,33,309,84,130,100,393,15,2026-08-02T21:08:42Z,2026-08-02T21:08:42Z,2026-08-02T14:37:39Z
AB34_047,609,490,86,18,33,12,102,30,25,40,137,7,2026-08-02T18:29:35Z,2026-08-02T18:29:35Z,2026-08-02T14:37:39Z
AB34_048,937,772,164,19,45,23,115,55,51,73,209,18,2026-08-02T22:54:20Z,2026-08-02T22:54:20Z,2026-08-02T14:37:39Z
AB34_049,1855,1276,273,29,71,24,171,108,116,95,362,27,2026-08-02T20:36:45Z,2026-08-02T20:36:45Z,2026-08-02T14:37:39Z
AB34_050,774,597,94,12,58,12,95,54,55,37,170,10,2026-08-02T21:37:23Z,2026-08-02T21:37:23Z,2026-08-02T14:37:39Z
AB34_051,1478,864,175,11,53,22,173,43,84,61,221,21,2026-08-02T21:29:43Z,2026-08-02T21:29:43Z,2026-08-02T14:37:39Z
AB34_052,1186,852,221,22,55,26,158,62,41,44,206,17,2026-08-02T21:26:24Z,2026-08-02T21:26:24Z,2026-08-02T14:37:39Z
AB34_053,2041,1260,192,25,124,42,231,87,57,93,389,20,2026-08-02T23:01:46Z,2026-08-02T23:01:46Z,2026-08-02T14:37:39Z
AB34_054,977,598,121,26,58,13,88,50,55,31,143,13,2026-08-02T19:30:07Z,2026-08-02T19:30:07Z,2026-08-02T14:37:39Z
AB34_055,1131,742,168,41,82,12,149,47,32,50,157,4,2026-08-02T10:47:51Z,2026-08-02T10:47:51Z,2026-08-02T14:57:37Z
AB34_056,1164,827,234,20,69,27,108,62,41,41,210,15,2026-08-02T22:10:19Z,2026-08-02T22:10:19Z,2026-08-02T14:37:39Z
AB34_057,847,701,165,20,49,7,123,35,63,53,176,10,2026-08-02T12:05:49Z,2026-08-02T12:05:49Z,2026-08-02T16:40:46Z
AB34_058,2694,1760,421,39,120,31,377,134,104,118,380,36,2026-08-02T18:23:14Z,2026-08-02T18:23:14Z,2026-08-02T14:37:39Z
AB34_059,1091,747,169,29,76,11,120,50,52,51,179,10,2026-08-02T22:51:52Z,2026-08-02T22:51:52Z,2026-08-02T14:37:39Z
AB34_060,2938,1897,329,54,156,43,419,116,145,169,450,16,2026-08-02T18:12:07Z,2026-08-02T18:12:07Z,2026-08-02T14:37:39Z
AB34_061,1060,673,116,16,44,19,139,80,36,65,143,15,2026-08-02T13:45:02Z,2026-08-02T13:45:02Z,2026-08-02T19:34:33Z
AB34_062,837,479,109,6,35,17,107,45,24,15,115,6,2026-08-02T23:17:07Z,2026-08-02T23:17:07Z,2026-08-02T14:37:39Z
AB34_063,3024,2286,553,74,219,72,448,211,152,93,423,41,2026-08-02T22:52:02Z,2026-08-02T22:52:02Z,2026-08-02T14:37:39Z
AB34_064,1338,1016,208,54,101,22,159,87,72,40,256,17,2026-08-02T23:33:10Z,2026-08-02T23:33:10Z,2026-08-02T14:37:39Z
AB34_065,660,394,66,7,21,7,98,27,30,29,101,8,2026-08-02T22:35:45Z,2026-08-02T22:35:45Z,2026-08-02T14:37:39Z
AB34_066,774,556,107,17,45,21,89,44,63,38,124,8,2026-08-02T18:03:02Z,2026-08-02T18:03:02Z,2026-08-02T14:37:39Z
AB34_067,2280,1747,423,46,210,26,253,127,111,159,367,25,2026-08-02T23:07:43Z,2026-08-02T23:07:43Z,2026-08-02T14:37:39Z
AB34_068,1033,862,216,12,63,20,156,87,56,43,190,19,2026-08-02T20:04:42Z,2026-08-02T20:04:42Z,2026-08-02T14:37:39Z
AB34_069,1711,1057,203,37,106,40,146,76,80,58,285,26,2026-08-02T22:20:27Z,2026-08-02T22:20:27Z,2026-08-02T14:37:39Z
AB34_070,1685,1352,216,29,132,38,297,109,57,81,369,24,2026-08-02T19:09:51Z,2026-08-02T19:09:51Z,2026-08-02T14:37:39Z
AB34_071,1176,913,190,22,86,16,151,83,58,73,216,18,2026-08-02T23:21:54Z,2026-08-02T23:21:54Z,2026-08-02T14:37:39Z
AB34_072,1415,1014,164,14,73,26,195,80,77,65,300,20,2026-08-02T23:08:28Z,2026-08-02T23:08:28Z,2026-08-02T14:37:39Z
AB34_073,1492,1215,223,37,111,33,324,80,66,93,234,14,2026-08-02T20:31:59Z,2026-08-02T20:31:59Z,2026-08-02T14:37:39Z
AB34_074,972,769,203,18,54,11,114,38,74,45,203,9,2026-08-02T20:59:31Z,2026-08-02T20:59:31Z,2026-08-02T14:37:39Z
AB34_075,807,487,106,16,49,15,101,32,30,21,111,6,2026-08-02T20:52:04Z,2026-08-02T20:52:04Z,2026-08-02T14:37:39Z
AB34_076,1150,634,110,17,61,26,178,60,35,35,99,13,2026-08-02T18:19:33Z,2026-08-02T18:19:33Z,2026-08-02T14:37:39Z
AB34_077,1325,897,161,17,58,24,192,95,56,51,228,15,2026-08-02T22:07:59Z,2026-08-02T22:07:59Z,2026-08-02T14:37:39Z
AB34_078,1393,1145,252,45,138,19,172,54,83,114,247,21,2026-08-02T20:30:04Z,2026-08-02T20:30:04Z,2026-08-02T14:37:39Z
AB34_079,950,720,160,20,81,24,188,46,29,27,137,8,2026-08-02T20:45:08Z,2026-08-02T20:45:08Z,2026-08-02T14:37:39Z
AB34_080,1069,603,94,22,48,10,122,57,50,35,159,6,2026-08-02T14:07:05Z,2026-08-02T14:07:05Z,2026-08-02T19:05:06Z
AB34_081,1509,910,128,24,64,14,206,61,72,83,242,16,2026-08-02T20:46:33Z,2026-08-02T20:46:33Z,2026-08-02T14:37:39Z
AB34_082,1137,791,156,25,64,18,99,60,69,74,217,9,2026-08-02T20:48:11Z,2026-08-02T20:48:11Z,2026-08-02T14:37:39Z
AB34_083,1686,1045,191,31,100,26,205,137,81,69,198,7,2026-08-02T23:09:47Z,2026-08-02T23:09:47Z,2026-08-02T14:37:39Z
AB34_084,920,640,150,16,61,14,76,30,57,52,169,15,2026-08-02T10:23:41Z,2026-08-02T10:23:41Z,2026-08-02T16:11:24Z
AB34_085,1636,1330,334,83,164,14,147,73,128,83,286,18,2026-08-02T23:11:07Z,2026-08-02T23:11:07Z,2026-08-02T14:37:39Z
AB34_086,1454,1098,260,25,125,25,197,77,69,86,215,19,2026-08-02T22:11:50Z,2026-08-02T22:11:50Z,2026-08-02T14:37:39Z
AB34_087,1082,604,96,24,50,16,99,59,41,68,143,8,2026-08-02T23:19:40Z,2026-08-02T23:19:40Z,2026-08-02T14:37:39Z
AB34_088,1420,1017,194,25,64,47,197,111,60,41,260,18,2026-08-02T21:13:14Z,2026-08-02T21:13:14Z,2026-08-02T14:37:39Z
AB34_089,1901,1202,290,38,95,49,273,127,45,62,211,12,2026-08-02T23:30:54Z,2026-08-02T23:30:54Z,2026-08-02T14:37:39Z
AB34_090,917,587,110,23,63,20,126,55,29,44,106,11,2026-08-02T19:37:03Z,2026-08-02T19:37:03Z,2026-08-02T14:37:39Z
AB34_091,1593,1319,239,40,80,20,258,89,74,102,394,23,2026-08-02T21:34:48Z,2026-08-02T21:34:48Z,2026-08-02T14:37:39Z
AB34_092,1510,843,198,18,72,15,155,43,51,60,220,11,2026-08-02T21:11:49Z,2026-08-02T21:11:49Z,2026-08-02T14:37:39Z
AB34_093,1905,1261,194,43,116,23,245,60,107,126,319,28,2026-08-02T21:41:36Z,2026-08-02T21:41:36Z,2026-08-02T14:37:39Z
AB34_094,1376,1108,269,27,130,35,159,67,72,51,283,15,2026-08-02T18:52:39Z,2026-08-02T18:52:39Z,2026-08-02T14:37:39Z
AB34_095,1924,1362,258,61,138,35,254,89,89,110,302,26,2026-08-02T19:59:49Z,2026-08-02T19:59:49Z,2026-08-02T14:37:39Z
AB34_096,662,561,109,27,57,22,108,47,35,30,117,9,2026-08-02T21:45:55Z,2026-08-02T21:45:55Z,2026-08-02T14:37:39Z
AB34_097,1774,1196,274,29,66,22,260,112,56,74,276,27,2026-08-02T17:34:18Z,2026-08-02T17:34:18Z,2026-08-02T22:33:22Z
AB34_098,1131,930,206,34,104,24,133,63,61,85,215,5,2026-08-02T20:33:38Z,2026-08-02T20:33:38Z,2026-08-02T14:37:39Z
AB34_099,1648,1026,195,33,79,33,202,71,106,61,222,24,2026-08-02T23:14:26Z,2026-08-02T23:14:26Z,2026-08-02T14:37:39Z
AB34_100,1995,1538,373,40,93,54,309,134,86,135,292,22,2026-08-02T22:39:37Z,2026-08-02T22:39:37Z,2026-08-02T14:37:39Z
AB34_101,2477,1820,363,29,159,37,432,140,79,136,433,12,2026-08-02T20:43:45Z,2026-08-02T20:43:45Z,2026-08-02T14:37:39Z
AB34_102,1196,754,165,34,66,28,117,58,60,33,175,18,2026-08-02T22:53:42Z,2026-08-02T22:53:42Z,2026-08-02T14:37:39Z
AB34_103,1933,1359,227,35,127,24,313,122,74,53,354,30,2026-08-02T20:26:30Z,2026-08-02T20:26:30Z,2026-08-02T14:37:39Z
AB34_104,1225,1017,221,59,120,19,163,76,62,34,256,7,2026-08-02T22:03:53Z,2026-08-02T22:03:53Z,2026-08-02T14:37:39Z
AB34_105,1235,737,141,22,81,9,157,48,36,41,196,6,2026-08-02T22:47:55Z,2026-08-02T22:47:55Z,2026-08-02T14:37:39Z
AB34_106,2849,1772,329,50,171,29,345,143,98,96,493,18,2026-08-02T20:57:54Z,2026-08-02T20:57:54Z,2026-08-02T14:37:39Z
AB34_107,1363,863,177,13,49,21,170,41,89,50,235,18,2026-08-02T22:03:32Z,2026-08-02T22:03:32Z,2026-08-02T14:37:39Z
AB34_108,843,597,104,9,26,14,121,73,57,48,138,7,2026-08-02T20:02:40Z,2026-08-02T20:02:40Z,2026-08-02T14:37:39Z
AB34_109,822,544,152,17,37,17,69,39,29,23,152,9,2026-08-02T15:27:53Z,2026-08-02T15:27:53Z,2026-08-03T03:42:31Z
AB34_110,1416,1080,201,47,99,16,244,80,69,87,219,18,2026-08-02T22:59:43Z,2026-08-02T22:59:43Z,2026-08-02T14:37:39Z
AB34_111,1011,661,154,32,62,29,127,66,34,28,125,4,2026-08-02T18:54:32Z,2026-08-02T18:54:32Z,2026-08-02T14:37:39Z
AB34_112,685,396,95,21,40,10,68,34,22,28,70,8,2026-08-02T20:38:02Z,2026-08-02T20:38:02Z,2026-08-02T14:37:39Z
AB34_113,1134,690,101,13,62,21,182,43,38,53,167,10,2026-08-02T18:04:18Z,2026-08-02T18:04:18Z,2026-08-02T14:37:39Z
AB34_114,666,375,77,10,25,18,70,35,18,32,82,8,2026-08-02T20:49:51Z,2026-08-02T20:49:51Z,2026-08-02T14:37:39Z
AB34_115,2437,2043,501,57,126,45,402,137,174,115,437,49,2026-08-02T20:54:30Z,2026-08-02T20:54:30Z,2026-08-02T14:37:39Z
AB34_116,1157,965,167,34,87,26,179,84,87,68,217,16,2026-08-02T23:31:53Z,2026-08-02T23:31:53Z,2026-08-02T14:37:39Z
AB34_117,937,750,165,22,46,26,145,72,45,32,189,8,2026-08-02T23:19:03Z,2026-08-02T23:19:03Z,2026-08-02T14:37:39Z
AB34_118,1543,1216,251,28,63,20,156,82,106,133,347,30,2026-08-02T10:06:38Z,2026-08-02T10:06:38Z,2026-08-02T11:32:49Z
AB34_119,1820,1384,301,25,94,48,207,101,81,112,383,32,2026-08-02T18:53:40Z,2026-08-02T18:53:40Z,2026-08-02T14:37:39Z
AB34_120,757,429,93,11,21,9,65,31,51,31,108,9,2026-08-02T19:44:37Z,2026-08-02T19:44:37Z,2026-08-02T14:37:39Z
AB34_121,385,299,76,8,26,4,57,18,19,24,65,2,2026-08-02T18:04:52Z,2026-08-02T18:04:52Z,2026-08-02T14:37:39Z
AB34_122,717,606,107,25,54,15,123,32,44,38,164,4,2026-08-02T23:21:34Z,2026-08-02T23:21:34Z,2026-08-02T14:37:39Z
AB34_123,3214,2258,390,34,195,82,498,298,155,152,437,17,2026-08-02T20:27:41Z,2026-08-02T20:27:41Z,2026-08-02T14:37:39Z
AB34_124,1247,714,144,15,59,18,144,35,51,29,205,14,2026-08-02T22:30:00Z,2026-08-02T22:30:00Z,2026-08-02T14:37:39Z
AB34_125,1258,767,171,26,62,19,169,43,51,56,161,9,2026-08-02T23:22:52Z,2026-08-02T23:22:52Z,2026-08-02T14:37:39Z
AB34_126,1241,905,234,36,74,21,125,43,53,87,224,8,2026-08-02T21:53:02Z,2026-08-02T21:53:02Z,2026-08-02T14:37:39Z
AB34_127,1422,789,180,17,52,16,163,70,35,49,192,15,2026-08-02T12:53:29Z,2026-08-02T12:53:29Z,2026-08-02T18:34:22Z
AB34_128,966,581,133,15,31,9,114,32,49,55,138,5,2026-08-02T20:27:00Z,2026-08-02T20:27:00Z,2026-08-02T14:37:39Z
AB34_129,1591,1126,229,22,75,31,171,109,87,53,330,19,2026-08-02T21:45:16Z,2026-08-02T21:45:16Z,2026-08-02T14:37:39Z
AB34_130,782,506,118,13,58,10,68,37,20,28,142,12,2026-08-02T21:36:58Z,2026-08-02T21:36:58Z,2026-08-02T14:37:39Z
AB34_131,947,557,108,11,41,21,125,72,28,33,109,9,2026-08-02T19:16:52Z,2026-08-02T19:16:52Z,2026-08-02T14:37:39Z
AB34_132,864,689,162,27,57,12,99,63,38,40,177,14,2026-08-02T22:30:35Z,2026-08-02T22:30:35Z,2026-08-02T14:37:39Z
AB34_133,1712,1118,235,31,156,34,179,85,60,42,276,20,2026-08-02T19:23:38Z,2026-08-02T19:23:38Z,2026-08-02T14:37:39Z
AB34_134,2098,1670,405,53,201,28,222,93,106,90,434,38,2026-08-02T21:16:37Z,2026-08-02T21:16:37Z,2026-08-02T14:37:39Z
AB34_135,804,568,112,18,57,23,88,49,44,51,119,7,2026-08-02T22:09:04Z,2026-08-02T22:09:04Z,2026-08-02T14:37:39Z
AB34_136,1428,1023,174,31,90,39,193,75,51,60,299,11,2026-08-02T19:18:43Z,2026-08-02T19:18:43Z,2026-08-02T14:37:39Z
AB34_137,1071,600,64,9,42,20,109,62,61,52,176,5,2026-08-02T18:54:44Z,2026-08-02T18:54:44Z,2026-08-02T14:37:39Z
AB34_138,1390,1169,260,56,114,28,224,53,78,94,245,17,2026-08-02T18:59:19Z,2026-08-02T18:59:19Z,2026-08-02T14:37:39Z
AB34_139,793,474,126,11,34,9,81,18,40,24,126,5,2026-08-02T18:00:26Z,2026-08-02T18:00:26Z,2026-08-02T14:37:39Z
AB34_140,1584,1340,247,40,108,23,332,112,99,62,298,19,2026-08-02T23:03:00Z,2026-08-02T23:03:00Z,2026-08-02T14:37:39Z
AB34_141,969,536,99,9,38,19,95,36,45,39,149,7,2026-08-02T18:04:38Z,2026-08-02T18:04:38Z,2026-08-02T14:37:39Z
AB34_142,742,577,131,27,70,7,120,37,26,48,106,5,2026-08-02T16:58:10Z,2026-08-02T16:58:10Z,2026-08-02T19:23:30Z
AB34_143,2027,1477,231,26,89,25,247,96,110,149,495,9,2026-08-02T19:12:00Z,2026-08-02T19:12:00Z,2026-08-02T14:37:39Z
AB34_144,1005,831,226,36,80,17,136,90,32,42,168,4,2026-08-02T18:36:52Z,2026-08-02T18:36:52Z,2026-08-02T14:37:39Z
AB34_145,1828,1455,244,33,63,41,321,106,105,119,404,19,2026-08-02T20:13:41Z,2026-08-02T20:13:41Z,2026-08-02T14:37:39Z
AB34_146,958,640,104,25,57,14,133,60,58,35,140,14,2026-08-02T23:00:56Z,2026-08-02T23:00:56Z,2026-08-02T14:37:39Z
AB34_147,573,350,91,12,24,7,59,23,27,26,74,7,2026-08-02T18:36:01Z,2026-08-02T18:36:01Z,2026-08-02T14:37:39Z
AB34_148,798,638,101,13,24,27,155,60,31,36,178,13,2026-08-02T20:02:29Z,2026-08-02T20:02:29Z,2026-08-02T14:37:39Z
AB34_149,888,696,140,28,85,18,115,43,35,50,178,4,2026-08-02T19:29:38Z,2026-08-02T19:29:38Z,2026-08-03T21:05:32Z
AB34_150,807,476,77,16,46,17,103,37,28,50,99,3,2026-08-02T18:56:27Z,2026-08-02T18:56:27Z,2026-08-02T14:37:39Z
AB34_151,809,517,95,17,53,20,74,37,42,41,129,9,2026-08-02T21:01:34Z,2026-08-02T21:01:34Z,2026-08-02T14:37:39Z
AB34_152,1375,951,222,27,70,22,162,46,45,82,256,19,2026-08-02T20:13:16Z,2026-08-02T20:13:16Z,2026-08-02T14:37:39Z
AB34_153,1174,893,175,19,75,29,190,57,53,62,221,12,2026-08-02T19:56:04Z,2026-08-02T19:56:04Z,2026-08-02T14:37:39Z
AB34_154,892,709,105,24,55,12,149,48,46,75,180,15,2026-08-02T18:11:42Z,2026-08-02T18:11:42Z,2026-08-02T14:37:39Z
AB34_155,964,638,142,8,46,11,158,46,36,42,137,12,2026-08-02T18:59:22Z,2026-08-02T18:59:22Z,2026-08-02T14:37:39Z
AB34_156,1423,1116,230,30,102,30,210,70,71,40,309,24,2026-08-02T20:39:11Z,2026-08-02T20:39:11Z,2026-08-02T14:37:39Z
AB34_157,1049,666,185,21,42,9,126,39,38,56,139,11,2026-08-02T21:46:40Z,2026-08-02T21:46:40Z,2026-08-02T14:37:39Z
AB34_158,1335,1041,198,56,106,52,221,112,47,40,189,20,2026-08-02T23:16:11Z,2026-08-02T23:16:11Z,2026-08-02T14:37:39Z
AB34_159,1303,1086,286,31,110,18,157,44,78,54,294,14,2026-08-02T19:59:42Z,2026-08-02T19:59:42Z,2026-08-02T14:37:39Z
AB34_160,1371,1158,221,39,128,29,138,83,81,73,338,28,2026-08-02T21:58:13Z,2026-08-02T21:58:13Z,2026-08-02T14:37:39Z
AB34_161,1314,1067,302,16,88,21,202,75,50,88,205,20,2026-08-02T20:51:22Z,2026-08-02T20:51:22Z,2026-08-02T14:37:39Z
AB34_162,992,727,179,19,61,17,118,48,59,48,164,14,2026-08-02T22:38:34Z,2026-08-02T22:38:34Z,2026-08-02T14:37:39Z
AB34_163,1546,1180,214,46,122,24,244,81,59,62,310,18,2026-08-02T22:22:09Z,2026-08-02T22:22:09Z,2026-08-02T14:37:39Z
AB34_164,660,372,103,8,36,4,48,22,29,36,83,3,2026-08-02T17:59:56Z,2026-08-02T17:59:56Z,2026-08-02T14:37:39Z
AB34_165,1122,795,150,21,80,15,175,55,31,51,204,13,2026-08-02T19:53:59Z,2026-08-02T19:53:59Z,2026-08-02T14:37:39Z
AB34_166,728,489,106,18,35,7,98,34,22,33,124,12,2026-08-02T17:58:17Z,2026-08-02T17:58:17Z,2026-08-02T14:37:39Z
AB34_167,1875,1182,246,32,120,20,189,106,107,63,276,23,2026-08-02T20:30:42Z,2026-08-02T20:30:42Z,2026-08-02T14:37:39Z
AB34_168,569,313,75,6,24,8,41,25,22,29,75,8,2026-08-02T22:39:10Z,2026-08-02T22:39:10Z,2026-08-02T14:37:39Z
AB34_169,730,556,84,13,53,12,121,51,23,31,160,8,2026-08-02T19:03:45Z,2026-08-02T19:03:45Z,2026-08-02T14:37:39Z
AB34_170,1453,843,180,16,61,28,171,63,50,82,180,12,2026-08-02T22:30:37Z,2026-08-02T22:30:37Z,2026-08-02T14:37:39Z
AB34_171,726,579,145,11,53,14,105,37,24,36,140,14,2026-08-02T23:22:01Z,2026-08-02T23:22:01Z,2026-08-02T14:37:39Z
AB34_172,856,699,114,18,44,21,128,80,53,40,191,10,2026-08-02T18:48:53Z,2026-08-02T18:48:53Z,2026-08-02T14:37:39Z
AB34_173,915,576,117,18,46,20,96,53,42,34,140,10,2026-08-02T20:20:56Z,2026-08-02T20:20:56Z,2026-08-02T14:37:39Z
AB34_174,1073,642,120,20,45,15,151,55,31,43,155,7,2026-08-02T21:21:27Z,2026-08-02T21:21:27Z,2026-08-02T14:37:39Z
AB34_175,1713,1068,235,16,82,20,171,107,92,68,260,17,2026-08-02T23:37:16Z,2026-08-02T23:37:16Z,2026-08-02T14:37:39Z
AB34_176,1007,618,124,24,57,10,96,49,37,29,188,4,2026-08-02T20:54:36Z,2026-08-02T20:54:36Z,2026-08-02T14:37:39Z
